openfema_policy_id,match_key,match_type,match_precision,num_matches
025b584d-ab72-41db-9ab7-64f5635fa422,(match_latitude==34.5)&(match_longitude==-78.9)&(match_censusBlockGroupFips==371559615004)&(match_sfhaIndicator==1)&(match_coastalFloodZoneIndicator==0)&(match_reportedZipCode==28358)&(match_simplifiedOccupancyType==residential_single_family),match_latitude+match_longitude+match_censusBlockGroupFips+match_sfhaIndicator+match_coastalFloodZoneIndicator+match_reportedZipCode+match_simplifiedOccupancyType,7,75
fd0b7edc-3047-4af1-8ff6-c5423dbd6ee4,(match_latitude==35.9)&(match_longitude==-77.5)&(match_censusBlockGroupFips==370650209002)&(match_sfhaIndicator==0)&(match_coastalFloodZoneIndicator==0)&(match_reportedZipCode==27886)&(match_simplifiedOccupancyType==residential_single_family),match_latitude+match_longitude+match_censusBlockGroupFips+match_sfhaIndicator+match_coastalFloodZoneIndicator+match_reportedZipCode+match_simplifiedOccupancyType,7,521
7c6bb429-38f8-43ff-b830-2089ce624f2a,(match_latitude==34.9)&(match_longitude==-76.9)&(match_censusBlockGroupFips==370499613012)&(match_sfhaIndicator==1)&(match_coastalFloodZoneIndicator==0)&(match_reportedZipCode==28532)&(match_simplifiedOccupancyType==residential_single_family),match_latitude+match_longitude+match_censusBlockGroupFips+match_sfhaIndicator+match_coastalFloodZoneIndicator+match_reportedZipCode+match_simplifiedOccupancyType,7,4
5e7dad8e-9fe0-4b51-a530-a7acfe768c0a,(match_latitude==33.9)&(match_longitude==-78.5)&(match_censusBlockGroupFips==370190205122)&(match_sfhaIndicator==1)&(match_coastalFloodZoneIndicator==0)&(match_reportedZipCode==28469)&(match_simplifiedOccupancyType==residential_other),match_latitude+match_longitude+match_censusBlockGroupFips+match_sfhaIndicator+match_coastalFloodZoneIndicator+match_reportedZipCode+match_simplifiedOccupancyType,7,4
0032f3bb-132f-412a-990b-0e10e7d2d426,(match_latitude==36.3)&(match_longitude==-76.3)&(match_censusBlockGroupFips==371399606002)&(match_sfhaIndicator==1)&(match_coastalFloodZoneIndicator==0)&(match_reportedZipCode==27909)&(match_simplifiedOccupancyType==non_residential),match_latitude+match_longitude+match_censusBlockGroupFips+match_sfhaIndicator+match_coastalFloodZoneIndicator+match_reportedZipCode+match_simplifiedOccupancyType,7,32
e901e8fe-0d09-42e1-81f1-f4232a9965ed,(match_latitude==33.9)&(match_longitude==-78.1)&(match_censusBlockGroupFips==370190203092)&(match_sfhaIndicator==1)&(match_coastalFloodZoneIndicator==1)&(match_reportedZipCode==28465)&(match_simplifiedOccupancyType==residential_single_family),match_latitude+match_longitude+match_censusBlockGroupFips+match_sfhaIndicator+match_coastalFloodZoneIndicator+match_reportedZipCode+match_simplifiedOccupancyType,7,135
42f7d2e2-8ec6-4c7c-b5b9-bcbab2598829,(match_latitude==33.9)&(match_longitude==-78.2)&(match_censusBlockGroupFips==370190204052)&(match_sfhaIndicator==1)&(match_coastalFloodZoneIndicator==0)&(match_reportedZipCode==28462)&(match_simplifiedOccupancyType==residential_single_family),match_latitude+match_longitude+match_censusBlockGroupFips+match_sfhaIndicator+match_coastalFloodZoneIndicator+match_reportedZipCode+match_simplifiedOccupancyType,7,68
83ba65bd-dbd3-4a0f-88dd-d849efea5a9c,(match_latitude==34.7)&(match_longitude==-76.7)&(match_censusBlockGroupFips==370319705021)&(match_sfhaIndicator==1)&(match_coastalFloodZoneIndicator==0)&(match_reportedZipCode==28557)&(match_simplifiedOccupancyType==residential_single_family),match_latitude+match_longitude+match_censusBlockGroupFips+match_sfhaIndicator+match_coastalFloodZoneIndicator+match_reportedZipCode+match_simplifiedOccupancyType,7,14
3d8d7e03-aca4-40d1-a18f-772db21b5300,(match_latitude==35.2)&(match_longitude==-79.2)&(match_censusBlockGroupFips==371259505013)&(match_sfhaIndicator==1)&(match_coastalFloodZoneIndicator==0)&(match_reportedZipCode==28394)&(match_simplifiedOccupancyType==residential_single_family),match_latitude+match_longitude+match_censusBlockGroupFips+match_sfhaIndicator+match_coastalFloodZoneIndicator+match_reportedZipCode+match_simplifiedOccupancyType,7,330
e4643861-6950-4747-8b1e-73009372dcf1,(match_latitude==36.5)&(match_longitude==-75.9)&(match_censusBlockGroupFips==370531101021)&(match_sfhaIndicator==1)&(match_coastalFloodZoneIndicator==0)&(match_reportedZipCode==27950)&(match_simplifiedOccupancyType==residential_single_family),match_latitude+match_longitude+match_censusBlockGroupFips+match_sfhaIndicator+match_coastalFloodZoneIndicator+match_reportedZipCode+match_simplifiedOccupancyType,7,123
f6dc8078-f591-4efd-9434-44ca7a4ce88c,(match_latitude==35.5)&(match_longitude==-76.7)&(match_censusBlockGroupFips==370139301004)&(match_sfhaIndicator==1)&(match_coastalFloodZoneIndicator==0)&(match_reportedZipCode==27810)&(match_simplifiedOccupancyType==residential_single_family),match_latitude+match_longitude+match_censusBlockGroupFips+match_sfhaIndicator+match_coastalFloodZoneIndicator+match_reportedZipCode+match_simplifiedOccupancyType,7,110
d5df1d2e-6cec-4eb3-949f-2784bd9c6b3c,(match_latitude==34.3)&(match_longitude==-77.9)&(match_censusBlockGroupFips==371290115042)&(match_sfhaIndicator==0)&(match_coastalFloodZoneIndicator==0)&(match_reportedZipCode==28401)&(match_simplifiedOccupancyType==residential_single_family),match_latitude+match_longitude+match_censusBlockGroupFips+match_sfhaIndicator+match_coastalFloodZoneIndicator+match_reportedZipCode+match_simplifiedOccupancyType,7,474
54ed540f-bff0-4b11-80c6-57b75d6e556f,(match_latitude==35.5)&(match_longitude==-76.6)&(match_censusBlockGroupFips==370139301005)&(match_sfhaIndicator==1)&(match_coastalFloodZoneIndicator==0)&(match_reportedZipCode==27810)&(match_simplifiedOccupancyType==residential_single_family),match_latitude+match_longitude+match_censusBlockGroupFips+match_sfhaIndicator+match_coastalFloodZoneIndicator+match_reportedZipCode+match_simplifiedOccupancyType,7,305
31a37833-2edc-4897-93a3-9751881f689f,(match_latitude==36.2)&(match_longitude==-76.2)&(match_censusBlockGroupFips==371399607023)&(match_sfhaIndicator==1)&(match_coastalFloodZoneIndicator==0)&(match_reportedZipCode==27909)&(match_simplifiedOccupancyType==residential_single_family),match_latitude+match_longitude+match_censusBlockGroupFips+match_sfhaIndicator+match_coastalFloodZoneIndicator+match_reportedZipCode+match_simplifiedOccupancyType,7,44
d9a90686-b3de-410d-931d-9230e39ca43b,(match_latitude==34.7)&(match_longitude==-76.7)&(match_censusBlockGroupFips==370319705031)&(match_sfhaIndicator==1)&(match_coastalFloodZoneIndicator==0)&(match_reportedZipCode==28557)&(match_simplifiedOccupancyType==residential_single_family),match_latitude+match_longitude+match_censusBlockGroupFips+match_sfhaIndicator+match_coastalFloodZoneIndicator+match_reportedZipCode+match_simplifiedOccupancyType,7,71
4af99dc6-e9b8-4d5f-82cc-797581e18800,(match_latitude==36.0)&(match_longitude==-75.7)&(match_censusBlockGroupFips==370559703004)&(match_sfhaIndicator==1)&(match_coastalFloodZoneIndicator==0)&(match_reportedZipCode==27948)&(match_simplifiedOccupancyType==residential_single_family),match_latitude+match_longitude+match_censusBlockGroupFips+match_sfhaIndicator+match_coastalFloodZoneIndicator+match_reportedZipCode+match_simplifiedOccupancyType,7,11
717f03d7-9421-4a76-b03b-2c59009d25bb,(match_latitude==36.2)&(match_longitude==-76.1)&(match_censusBlockGroupFips==371399607023)&(match_sfhaIndicator==1)&(match_coastalFloodZoneIndicator==0)&(match_reportedZipCode==27909)&(match_simplifiedOccupancyType==residential_single_family),match_latitude+match_longitude+match_censusBlockGroupFips+match_sfhaIndicator+match_coastalFloodZoneIndicator+match_reportedZipCode+match_simplifiedOccupancyType,7,177
9b9a0ee4-6657-4512-94cc-2362b5b20be7,(match_latitude==34.1)&(match_longitude==-77.9)&(match_censusBlockGroupFips==371290121082)&(match_sfhaIndicator==1)&(match_coastalFloodZoneIndicator==0)&(match_reportedZipCode==28409)&(match_simplifiedOccupancyType==residential_single_family),match_latitude+match_longitude+match_censusBlockGroupFips+match_sfhaIndicator+match_coastalFloodZoneIndicator+match_reportedZipCode+match_simplifiedOccupancyType,7,219
0afa65c5-bfb6-49cd-9db1-2ec1616396e0,(match_latitude==34.1)&(match_longitude==-77.9)&(match_censusBlockGroupFips==371290121071)&(match_sfhaIndicator==1)&(match_coastalFloodZoneIndicator==0)&(match_reportedZipCode==28412)&(match_simplifiedOccupancyType==residential_single_family),match_latitude+match_longitude+match_censusBlockGroupFips+match_sfhaIndicator+match_coastalFloodZoneIndicator+match_reportedZipCode+match_simplifiedOccupancyType,7,313
f580cda7-040f-42d6-9e93-50aaaf3c1d17,(match_latitude==35.4)&(match_longitude==-76.2)&(match_censusBlockGroupFips==370959201003)&(match_sfhaIndicator==1)&(match_coastalFloodZoneIndicator==0)&(match_reportedZipCode==27885)&(match_simplifiedOccupancyType==residential_single_family),match_latitude+match_longitude+match_censusBlockGroupFips+match_sfhaIndicator+match_coastalFloodZoneIndicator+match_reportedZipCode+match_simplifiedOccupancyType,7,47
955fc8f4-ff4f-4307-941b-3d4f0c0db2e5,(match_latitude==36.1)&(match_longitude==-76.6)&(match_censusBlockGroupFips==370419301011)&(match_sfhaIndicator==1)&(match_coastalFloodZoneIndicator==0)&(match_reportedZipCode==27932)&(match_simplifiedOccupancyType==residential_single_family),match_latitude+match_longitude+match_censusBlockGroupFips+match_sfhaIndicator+match_coastalFloodZoneIndicator+match_reportedZipCode+match_simplifiedOccupancyType,7,26
3fd38d6c-c91a-4b7d-adaf-ffd5519b76ea,(match_latitude==34.7)&(match_longitude==-76.7)&(match_censusBlockGroupFips==370319704031)&(match_sfhaIndicator==0)&(match_coastalFloodZoneIndicator==0)&(match_reportedZipCode==28557)&(match_simplifiedOccupancyType==residential_single_family),match_latitude+match_longitude+match_censusBlockGroupFips+match_sfhaIndicator+match_coastalFloodZoneIndicator+match_reportedZipCode+match_simplifiedOccupancyType,7,111
9f08c16a-bb5b-42d8-9942-06e78ed211d9,(match_latitude==34.0)&(match_longitude==-77.9)&(match_censusBlockGroupFips==371290122012)&(match_sfhaIndicator==1)&(match_coastalFloodZoneIndicator==0)&(match_reportedZipCode==28428)&(match_simplifiedOccupancyType==residential_two_to_four_family),match_latitude+match_longitude+match_censusBlockGroupFips+match_sfhaIndicator+match_coastalFloodZoneIndicator+match_reportedZipCode+match_simplifiedOccupancyType,7,66
fe03595a-8241-40f1-9886-8ea5f2b94569,(match_latitude==34.2)&(match_longitude==-78.0)&(match_censusBlockGroupFips==370190202012)&(match_sfhaIndicator==1)&(match_coastalFloodZoneIndicator==0)&(match_reportedZipCode==28451)&(match_simplifiedOccupancyType==residential_single_family),match_latitude+match_longitude+match_censusBlockGroupFips+match_sfhaIndicator+match_coastalFloodZoneIndicator+match_reportedZipCode+match_simplifiedOccupancyType,7,33
1b1967c5-a4ae-43cc-9407-efc6856c2530,(match_latitude==33.9)&(match_longitude==-78.1)&(match_censusBlockGroupFips==370190203052)&(match_sfhaIndicator==0)&(match_coastalFloodZoneIndicator==0)&(match_reportedZipCode==28461)&(match_simplifiedOccupancyType==residential_single_family),match_latitude+match_longitude+match_censusBlockGroupFips+match_sfhaIndicator+match_coastalFloodZoneIndicator+match_reportedZipCode+match_simplifiedOccupancyType,7,652
30da4fe4-92d9-4b3b-a1fd-dee4c8bc2115,(match_latitude==35.1)&(match_longitude==-77.0)&(match_censusBlockGroupFips==370499609001)&(match_sfhaIndicator==1)&(match_coastalFloodZoneIndicator==0)&(match_reportedZipCode==28560)&(match_simplifiedOccupancyType==residential_single_family),match_latitude+match_longitude+match_censusBlockGroupFips+match_sfhaIndicator+match_coastalFloodZoneIndicator+match_reportedZipCode+match_simplifiedOccupancyType,7,190
6cc8eaf3-8af7-4106-8b83-50c8e46dbd9f,(match_latitude==36.3)&(match_longitude==-75.9)&(match_censusBlockGroupFips==370531104011)&(match_sfhaIndicator==1)&(match_coastalFloodZoneIndicator==0)&(match_reportedZipCode==27916)&(match_simplifiedOccupancyType==non_residential),match_latitude+match_longitude+match_censusBlockGroupFips+match_sfhaIndicator+match_coastalFloodZoneIndicator+match_reportedZipCode+match_simplifiedOccupancyType,7,2
c0a4c833-8d5c-4f0d-b53d-48d15b993298,(match_latitude==35.9)&(match_longitude==-75.6)&(match_censusBlockGroupFips==370559704003)&(match_sfhaIndicator==1)&(match_coastalFloodZoneIndicator==0)&(match_reportedZipCode==27959)&(match_simplifiedOccupancyType==residential_single_family),match_latitude+match_longitude+match_censusBlockGroupFips+match_sfhaIndicator+match_coastalFloodZoneIndicator+match_reportedZipCode+match_simplifiedOccupancyType,7,500
b8b9805c-fec8-4d38-9917-0015764b9c6d,(match_latitude==34.5)&(match_longitude==-77.4)&(match_censusBlockGroupFips==371330004052)&(match_sfhaIndicator==1)&(match_coastalFloodZoneIndicator==1)&(match_reportedZipCode==28460)&(match_simplifiedOccupancyType==residential_single_family),match_latitude+match_longitude+match_censusBlockGroupFips+match_sfhaIndicator+match_coastalFloodZoneIndicator+match_reportedZipCode+match_simplifiedOccupancyType,7,68
69fe7d53-68ae-4756-ad7d-dbfe3415ca2a,(match_latitude==35.2)&(match_longitude==-75.6)&(match_censusBlockGroupFips==370559705022)&(match_sfhaIndicator==1)&(match_coastalFloodZoneIndicator==0)&(match_reportedZipCode==27936)&(match_simplifiedOccupancyType==residential_single_family),match_latitude+match_longitude+match_censusBlockGroupFips+match_sfhaIndicator+match_coastalFloodZoneIndicator+match_reportedZipCode+match_simplifiedOccupancyType,7,461
9357998d-8e3d-4417-90ee-32b1edfe1379,(match_latitude==36.3)&(match_longitude==-76.2)&(match_censusBlockGroupFips==371399605021)&(match_sfhaIndicator==1)&(match_coastalFloodZoneIndicator==0)&(match_reportedZipCode==27909)&(match_simplifiedOccupancyType==residential_single_family),match_latitude+match_longitude+match_censusBlockGroupFips+match_sfhaIndicator+match_coastalFloodZoneIndicator+match_reportedZipCode+match_simplifiedOccupancyType,7,91
e5d63c9d-e7e9-4896-bae8-fed820f6ec33,(match_latitude==35.2)&(match_longitude==-80.8)&(match_censusBlockGroupFips==371190028001)&(match_sfhaIndicator==1)&(match_coastalFloodZoneIndicator==0)&(match_reportedZipCode==28207)&(match_simplifiedOccupancyType==residential_single_family),match_latitude+match_longitude+match_censusBlockGroupFips+match_sfhaIndicator+match_coastalFloodZoneIndicator+match_reportedZipCode+match_simplifiedOccupancyType,7,37
08d4756e-2f60-47d5-aea6-4319dc2300ef,(match_latitude==35.9)&(match_longitude==-79.0)&(match_censusBlockGroupFips==370630020341)&(match_sfhaIndicator==1)&(match_coastalFloodZoneIndicator==0)&(match_reportedZipCode==27707)&(match_simplifiedOccupancyType==residential_single_family),match_latitude+match_longitude+match_censusBlockGroupFips+match_sfhaIndicator+match_coastalFloodZoneIndicator+match_reportedZipCode+match_simplifiedOccupancyType,7,5
750b34c6-4bfd-46f9-bd20-103d0c48c46b,(match_latitude==35.0)&(match_longitude==-76.7)&(match_censusBlockGroupFips==371379502033)&(match_sfhaIndicator==1)&(match_coastalFloodZoneIndicator==0)&(match_reportedZipCode==28571)&(match_simplifiedOccupancyType==residential_single_family),match_latitude+match_longitude+match_censusBlockGroupFips+match_sfhaIndicator+match_coastalFloodZoneIndicator+match_reportedZipCode+match_simplifiedOccupancyType,7,111
003fb6ac-7b56-41c1-a9a5-6b0d59a79a53,(match_latitude==34.4)&(match_longitude==-77.5)&(match_censusBlockGroupFips==371419201061)&(match_sfhaIndicator==1)&(match_coastalFloodZoneIndicator==1)&(match_reportedZipCode==28445)&(match_simplifiedOccupancyType==residential_single_family),match_latitude+match_longitude+match_censusBlockGroupFips+match_sfhaIndicator+match_coastalFloodZoneIndicator+match_reportedZipCode+match_simplifiedOccupancyType,7,125
78a59fff-740c-4863-8955-a85beadac092,(match_latitude==35.9)&(match_longitude==-76.6)&(match_censusBlockGroupFips==371879501005)&(match_sfhaIndicator==1)&(match_coastalFloodZoneIndicator==0)&(match_reportedZipCode==27970)&(match_simplifiedOccupancyType==residential_single_family),match_latitude+match_longitude+match_censusBlockGroupFips+match_sfhaIndicator+match_coastalFloodZoneIndicator+match_reportedZipCode+match_simplifiedOccupancyType,7,31
6b920583-0b30-4130-892f-289142bbef7a,(match_latitude==34.7)&(match_longitude==-77.0)&(match_censusBlockGroupFips==370319709031)&(match_sfhaIndicator==0)&(match_coastalFloodZoneIndicator==0)&(match_reportedZipCode==28594)&(match_simplifiedOccupancyType==residential_single_family),match_latitude+match_longitude+match_censusBlockGroupFips+match_sfhaIndicator+match_coastalFloodZoneIndicator+match_reportedZipCode+match_simplifiedOccupancyType,7,1355
a93d52ae-3ea5-48d6-a6bd-2ebb6bf14d84,(match_latitude==33.9)&(match_longitude==-78.5)&(match_censusBlockGroupFips==370190205083)&(match_sfhaIndicator==0)&(match_coastalFloodZoneIndicator==0)&(match_reportedZipCode==28469)&(match_simplifiedOccupancyType==residential_single_family),match_latitude+match_longitude+match_censusBlockGroupFips+match_sfhaIndicator+match_coastalFloodZoneIndicator+match_reportedZipCode+match_simplifiedOccupancyType,7,362
a198c174-8cec-4b00-8663-82506d00c84f,(match_latitude==35.5)&(match_longitude==-77.0)&(match_censusBlockGroupFips==370139305011)&(match_sfhaIndicator==1)&(match_coastalFloodZoneIndicator==0)&(match_reportedZipCode==27889)&(match_simplifiedOccupancyType==residential_single_family),match_latitude+match_longitude+match_censusBlockGroupFips+match_sfhaIndicator+match_coastalFloodZoneIndicator+match_reportedZipCode+match_simplifiedOccupancyType,7,192
c36fd19e-cf4f-4321-8961-f8435e0e5c38,(match_latitude==36.3)&(match_longitude==-75.8)&(match_censusBlockGroupFips==370531101012)&(match_sfhaIndicator==0)&(match_coastalFloodZoneIndicator==0)&(match_reportedZipCode==27927)&(match_simplifiedOccupancyType==residential_single_family),match_latitude+match_longitude+match_censusBlockGroupFips+match_sfhaIndicator+match_coastalFloodZoneIndicator+match_reportedZipCode+match_simplifiedOccupancyType,7,1886
fe569d24-16c8-4371-bbc8-30da0ccb14bb,(match_latitude==33.9)&(match_longitude==-78.1)&(match_censusBlockGroupFips==370190203104)&(match_sfhaIndicator==0)&(match_coastalFloodZoneIndicator==0)&(match_reportedZipCode==28465)&(match_simplifiedOccupancyType==residential_two_to_four_family),match_latitude+match_longitude+match_censusBlockGroupFips+match_sfhaIndicator+match_coastalFloodZoneIndicator+match_reportedZipCode+match_simplifiedOccupancyType,7,26
886350b9-6675-411f-a333-bada21be72b9,(match_latitude==34.2)&(match_longitude==-77.8)&(match_censusBlockGroupFips==371290118001)&(match_sfhaIndicator==1)&(match_coastalFloodZoneIndicator==0)&(match_reportedZipCode==28480)&(match_simplifiedOccupancyType==residential_other),match_latitude+match_longitude+match_censusBlockGroupFips+match_sfhaIndicator+match_coastalFloodZoneIndicator+match_reportedZipCode+match_simplifiedOccupancyType,7,1
1a7a4301-d9a3-40ab-b6dd-0b36b48ba081,(match_latitude==36.0)&(match_longitude==-75.6)&(match_censusBlockGroupFips==370559704001)&(match_sfhaIndicator==1)&(match_coastalFloodZoneIndicator==0)&(match_reportedZipCode==27959)&(match_simplifiedOccupancyType==residential_single_family),match_latitude+match_longitude+match_censusBlockGroupFips+match_sfhaIndicator+match_coastalFloodZoneIndicator+match_reportedZipCode+match_simplifiedOccupancyType,7,35
8074371f-0278-4fe2-91c8-24161970688b,(match_latitude==35.9)&(match_longitude==-75.6)&(match_censusBlockGroupFips==370559704002)&(match_sfhaIndicator==1)&(match_coastalFloodZoneIndicator==0)&(match_reportedZipCode==27959)&(match_simplifiedOccupancyType==residential_single_family),match_latitude+match_longitude+match_censusBlockGroupFips+match_sfhaIndicator+match_coastalFloodZoneIndicator+match_reportedZipCode+match_simplifiedOccupancyType,7,584
96c1f397-1add-40e1-bac9-dc0cc6563bbf,(match_latitude==33.9)&(match_longitude==-78.4)&(match_censusBlockGroupFips==370190205124)&(match_sfhaIndicator==1)&(match_coastalFloodZoneIndicator==0)&(match_reportedZipCode==28469)&(match_simplifiedOccupancyType==residential_single_family),match_latitude+match_longitude+match_censusBlockGroupFips+match_sfhaIndicator+match_coastalFloodZoneIndicator+match_reportedZipCode+match_simplifiedOccupancyType,7,697
dfa22875-e25d-4428-9deb-72578bb44407,(match_latitude==34.3)&(match_longitude==-77.7)&(match_censusBlockGroupFips==371419202021)&(match_sfhaIndicator==1)&(match_coastalFloodZoneIndicator==0)&(match_reportedZipCode==28411)&(match_simplifiedOccupancyType==residential_single_family),match_latitude+match_longitude+match_censusBlockGroupFips+match_sfhaIndicator+match_coastalFloodZoneIndicator+match_reportedZipCode+match_simplifiedOccupancyType,7,39
2cbdc5a6-cfb3-44db-a4a3-fb37eedddd50,(match_latitude==35.3)&(match_longitude==-75.5)&(match_censusBlockGroupFips==370559705022)&(match_sfhaIndicator==1)&(match_coastalFloodZoneIndicator==0)&(match_reportedZipCode==27920)&(match_simplifiedOccupancyType==residential_single_family),match_latitude+match_longitude+match_censusBlockGroupFips+match_sfhaIndicator+match_coastalFloodZoneIndicator+match_reportedZipCode+match_simplifiedOccupancyType,7,249
69a2b074-e0db-4712-92ef-6926db86883e,(match_latitude==34.0)&(match_longitude==-77.9)&(match_censusBlockGroupFips==371290122011)&(match_sfhaIndicator==1)&(match_coastalFloodZoneIndicator==0)&(match_reportedZipCode==28428),match_latitude+match_longitude+match_censusBlockGroupFips+match_sfhaIndicator+match_coastalFloodZoneIndicator+match_reportedZipCode,6,62
3ac3c323-f9d7-4a09-9a55-d23911ad1a09,(match_latitude==33.9)&(match_longitude==-78.6)&(match_censusBlockGroupFips==370190205042)&(match_sfhaIndicator==0)&(match_coastalFloodZoneIndicator==0)&(match_reportedZipCode==28467)&(match_simplifiedOccupancyType==residential_single_family),match_latitude+match_longitude+match_censusBlockGroupFips+match_sfhaIndicator+match_coastalFloodZoneIndicator+match_reportedZipCode+match_simplifiedOccupancyType,7,216
9d3303db-5765-4b0f-b1aa-1e6d95c7575f,(match_latitude==34.5)&(match_longitude==-77.4)&(match_censusBlockGroupFips==371330004021)&(match_sfhaIndicator==0)&(match_coastalFloodZoneIndicator==0)&(match_reportedZipCode==28460)&(match_simplifiedOccupancyType==residential_single_family),match_latitude+match_longitude+match_censusBlockGroupFips+match_sfhaIndicator+match_coastalFloodZoneIndicator+match_reportedZipCode+match_simplifiedOccupancyType,7,1116
807d6616-343f-4465-8b64-973374ab5d1e,(match_latitude==34.2)&(match_longitude==-77.8)&(match_censusBlockGroupFips==371290120121)&(match_sfhaIndicator==1)&(match_coastalFloodZoneIndicator==0)&(match_reportedZipCode==28409)&(match_simplifiedOccupancyType==residential_single_family),match_latitude+match_longitude+match_censusBlockGroupFips+match_sfhaIndicator+match_coastalFloodZoneIndicator+match_reportedZipCode+match_simplifiedOccupancyType,7,155
70600455-7d96-400b-925c-519e3240d174,(match_latitude==34.6)&(match_longitude==-77.9)&(match_censusBlockGroupFips==371419204032)&(match_sfhaIndicator==0)&(match_coastalFloodZoneIndicator==0)&(match_reportedZipCode==28425)&(match_simplifiedOccupancyType==residential_other),match_latitude+match_longitude+match_censusBlockGroupFips+match_sfhaIndicator+match_coastalFloodZoneIndicator+match_reportedZipCode+match_simplifiedOccupancyType,7,10
2c60cfcf-9b35-4022-9a64-73ae8e8ff588,(match_latitude==36.1)&(match_longitude==-75.7)&(match_censusBlockGroupFips==370559701012)&(match_sfhaIndicator==0)&(match_coastalFloodZoneIndicator==0)&(match_reportedZipCode==27949)&(match_simplifiedOccupancyType==residential_single_family),match_latitude+match_longitude+match_censusBlockGroupFips+match_sfhaIndicator+match_coastalFloodZoneIndicator+match_reportedZipCode+match_simplifiedOccupancyType,7,1788
5a90d184-c5df-48c4-be64-e95b31f07019,(match_latitude==34.0)&(match_longitude==-77.9)&(match_censusBlockGroupFips==371290122022)&(match_sfhaIndicator==1)&(match_coastalFloodZoneIndicator==0)&(match_reportedZipCode==28428)&(match_simplifiedOccupancyType==residential_single_family),match_latitude+match_longitude+match_censusBlockGroupFips+match_sfhaIndicator+match_coastalFloodZoneIndicator+match_reportedZipCode+match_simplifiedOccupancyType,7,318
f76417af-4802-4008-8f0f-322362b4ab99,(match_latitude==34.8)&(match_longitude==-77.3)&(match_censusBlockGroupFips==371330023002)&(match_sfhaIndicator==0)&(match_coastalFloodZoneIndicator==0)&(match_reportedZipCode==28546)&(match_simplifiedOccupancyType==residential_single_family),match_latitude+match_longitude+match_censusBlockGroupFips+match_sfhaIndicator+match_coastalFloodZoneIndicator+match_reportedZipCode+match_simplifiedOccupancyType,7,1134
cb069011-a7b9-4f2c-b57b-67a005056bef,(match_latitude==36.3)&(match_longitude==-76.3)&(match_censusBlockGroupFips==371399605021)&(match_sfhaIndicator==1)&(match_coastalFloodZoneIndicator==0)&(match_reportedZipCode==27909)&(match_simplifiedOccupancyType==residential_single_family),match_latitude+match_longitude+match_censusBlockGroupFips+match_sfhaIndicator+match_coastalFloodZoneIndicator+match_reportedZipCode+match_simplifiedOccupancyType,7,100
070481a6-fc41-479b-b35a-17200ce0e857,(match_latitude==34.2)&(match_longitude==-77.9)&(match_censusBlockGroupFips==371290105021)&(match_sfhaIndicator==0)&(match_coastalFloodZoneIndicator==0)&(match_reportedZipCode==28403)&(match_simplifiedOccupancyType==residential_two_to_four_family),match_latitude+match_longitude+match_censusBlockGroupFips+match_sfhaIndicator+match_coastalFloodZoneIndicator+match_reportedZipCode+match_simplifiedOccupancyType,7,32
1e0849d1-f478-4983-9c98-fe06a13e7d7b,(match_latitude==34.1)&(match_longitude==-77.9)&(match_censusBlockGroupFips==371290121053)&(match_sfhaIndicator==1)&(match_coastalFloodZoneIndicator==0)&(match_reportedZipCode==28412)&(match_simplifiedOccupancyType==residential_single_family),match_latitude+match_longitude+match_censusBlockGroupFips+match_sfhaIndicator+match_coastalFloodZoneIndicator+match_reportedZipCode+match_simplifiedOccupancyType,7,376
0d32ef79-f659-4350-9d0c-3b5db93e4d5e,(match_latitude==34.1)&(match_longitude==-77.9)&(match_censusBlockGroupFips==371290121013)&(match_sfhaIndicator==0)&(match_coastalFloodZoneIndicator==0)&(match_reportedZipCode==28412)&(match_simplifiedOccupancyType==residential_single_family),match_latitude+match_longitude+match_censusBlockGroupFips+match_sfhaIndicator+match_coastalFloodZoneIndicator+match_reportedZipCode+match_simplifiedOccupancyType,7,461
3731984e-bdf1-4323-bb41-e2b27af5c98d,(match_latitude==33.9)&(match_longitude==-78.2)&(match_censusBlockGroupFips==370190204052)&(match_sfhaIndicator==1)&(match_coastalFloodZoneIndicator==0)&(match_reportedZipCode==28462)&(match_simplifiedOccupancyType==residential_single_family),match_latitude+match_longitude+match_censusBlockGroupFips+match_sfhaIndicator+match_coastalFloodZoneIndicator+match_reportedZipCode+match_simplifiedOccupancyType,7,68
e0d34a94-8e31-4feb-969d-20cace3e36f5,(match_latitude==34.4)&(match_longitude==-77.5)&(match_censusBlockGroupFips==371419201022)&(match_sfhaIndicator==1)&(match_coastalFloodZoneIndicator==1)&(match_reportedZipCode==28445)&(match_simplifiedOccupancyType==residential_single_family),match_latitude+match_longitude+match_censusBlockGroupFips+match_sfhaIndicator+match_coastalFloodZoneIndicator+match_reportedZipCode+match_simplifiedOccupancyType,7,84
baad9770-e37f-4f58-80d8-2abe2d82b26f,(match_latitude==36.3)&(match_longitude==-76.2)&(match_censusBlockGroupFips==371399604001)&(match_sfhaIndicator==1)&(match_coastalFloodZoneIndicator==0)&(match_reportedZipCode==27909)&(match_simplifiedOccupancyType==residential_single_family),match_latitude+match_longitude+match_censusBlockGroupFips+match_sfhaIndicator+match_coastalFloodZoneIndicator+match_reportedZipCode+match_simplifiedOccupancyType,7,141
