match_key,nsi_fd_id
(match_latitude==33.9)&(match_longitude==-78.2)&(match_censusBlockGroupFips==370190203113)&(match_sfhaIndicator==1)&(match_coastalFloodZoneIndicator==0)&(match_reportedZipCode==28422)&(match_simplifiedOccupancyType==residential_single_family),542640145
(match_latitude==33.9)&(match_longitude==-78.2)&(match_censusBlockGroupFips==370190203113)&(match_sfhaIndicator==1)&(match_coastalFloodZoneIndicator==0)&(match_reportedZipCode==28422)&(match_simplifiedOccupancyType==residential_single_family),542640146
(match_latitude==33.9)&(match_longitude==-78.2)&(match_censusBlockGroupFips==370190203113)&(match_sfhaIndicator==1)&(match_coastalFloodZoneIndicator==0)&(match_reportedZipCode==28422)&(match_simplifiedOccupancyType==residential_single_family),542640147
(match_latitude==33.9)&(match_longitude==-78.2)&(match_censusBlockGroupFips==370190203113)&(match_sfhaIndicator==1)&(match_coastalFloodZoneIndicator==0)&(match_reportedZipCode==28422)&(match_simplifiedOccupancyType==residential_single_family),542640148
(match_latitude==33.9)&(match_longitude==-78.2)&(match_censusBlockGroupFips==370190203113)&(match_sfhaIndicator==1)&(match_coastalFloodZoneIndicator==0)&(match_reportedZipCode==28422)&(match_simplifiedOccupancyType==residential_single_family),542640150
(match_latitude==33.9)&(match_longitude==-78.2)&(match_censusBlockGroupFips==370190203113)&(match_sfhaIndicator==1)&(match_coastalFloodZoneIndicator==0)&(match_reportedZipCode==28422)&(match_simplifiedOccupancyType==residential_single_family),542666419
(match_latitude==33.9)&(match_longitude==-78.2)&(match_censusBlockGroupFips==370190203113)&(match_sfhaIndicator==1)&(match_coastalFloodZoneIndicator==0)&(match_reportedZipCode==28422)&(match_simplifiedOccupancyType==residential_single_family),542666421
(match_latitude==33.9)&(match_longitude==-78.2)&(match_censusBlockGroupFips==370190203113)&(match_sfhaIndicator==1)&(match_coastalFloodZoneIndicator==0)&(match_reportedZipCode==28422)&(match_simplifiedOccupancyType==residential_single_family),542666423
(match_latitude==33.9)&(match_longitude==-78.2)&(match_censusBlockGroupFips==370190203113)&(match_sfhaIndicator==1)&(match_coastalFloodZoneIndicator==0)&(match_reportedZipCode==28422)&(match_simplifiedOccupancyType==residential_single_family),542666427
(match_latitude==33.9)&(match_longitude==-78.2)&(match_censusBlockGroupFips==370190203113)&(match_sfhaIndicator==1)&(match_coastalFloodZoneIndicator==0)&(match_reportedZipCode==28422)&(match_simplifiedOccupancyType==residential_single_family),542666429
(match_latitude==33.9)&(match_longitude==-78.2)&(match_censusBlockGroupFips==370190203113)&(match_sfhaIndicator==1)&(match_coastalFloodZoneIndicator==0)&(match_reportedZipCode==28422)&(match_simplifiedOccupancyType==residential_single_family),542666431
(match_latitude==33.9)&(match_longitude==-78.2)&(match_censusBlockGroupFips==370190203113)&(match_sfhaIndicator==1)&(match_coastalFloodZoneIndicator==0)&(match_reportedZipCode==28422)&(match_simplifiedOccupancyType==residential_single_family),542666435
(match_latitude==33.9)&(match_longitude==-78.2)&(match_censusBlockGroupFips==370190203113)&(match_sfhaIndicator==1)&(match_coastalFloodZoneIndicator==0)&(match_reportedZipCode==28422)&(match_simplifiedOccupancyType==residential_single_family),542666437
(match_latitude==33.9)&(match_longitude==-78.2)&(match_censusBlockGroupFips==370190203113)&(match_sfhaIndicator==1)&(match_coastalFloodZoneIndicator==0)&(match_reportedZipCode==28422)&(match_simplifiedOccupancyType==residential_single_family),542666441
(match_latitude==33.9)&(match_longitude==-78.2)&(match_censusBlockGroupFips==370190203113)&(match_sfhaIndicator==1)&(match_coastalFloodZoneIndicator==0)&(match_reportedZipCode==28422)&(match_simplifiedOccupancyType==residential_single_family),542666443
(match_latitude==33.9)&(match_longitude==-78.2)&(match_censusBlockGroupFips==370190203113)&(match_sfhaIndicator==1)&(match_coastalFloodZoneIndicator==0)&(match_reportedZipCode==28422)&(match_simplifiedOccupancyType==residential_single_family),542666445
(match_latitude==33.9)&(match_longitude==-78.2)&(match_censusBlockGroupFips==370190203113)&(match_sfhaIndicator==1)&(match_coastalFloodZoneIndicator==0)&(match_reportedZipCode==28422)&(match_simplifiedOccupancyType==residential_single_family),542666449
(match_latitude==33.9)&(match_longitude==-78.2)&(match_censusBlockGroupFips==370190203113)&(match_sfhaIndicator==1)&(match_coastalFloodZoneIndicator==0)&(match_reportedZipCode==28422)&(match_simplifiedOccupancyType==residential_single_family),542666450
(match_latitude==33.9)&(match_longitude==-78.2)&(match_censusBlockGroupFips==370190203113)&(match_sfhaIndicator==1)&(match_coastalFloodZoneIndicator==0)&(match_reportedZipCode==28422)&(match_simplifiedOccupancyType==residential_single_family),542666452
(match_latitude==33.9)&(match_longitude==-78.2)&(match_censusBlockGroupFips==370190203113)&(match_sfhaIndicator==1)&(match_coastalFloodZoneIndicator==0)&(match_reportedZipCode==28422)&(match_simplifiedOccupancyType==residential_single_family),542681021
(match_latitude==33.9)&(match_longitude==-78.2)&(match_censusBlockGroupFips==370190203113)&(match_sfhaIndicator==1)&(match_coastalFloodZoneIndicator==0)&(match_reportedZipCode==28422)&(match_simplifiedOccupancyType==residential_single_family),542681022
(match_latitude==33.9)&(match_longitude==-78.2)&(match_censusBlockGroupFips==370190203113)&(match_sfhaIndicator==1)&(match_coastalFloodZoneIndicator==0)&(match_reportedZipCode==28422)&(match_simplifiedOccupancyType==residential_single_family),542681023
(match_latitude==33.9)&(match_longitude==-78.2)&(match_censusBlockGroupFips==370190203113)&(match_sfhaIndicator==1)&(match_coastalFloodZoneIndicator==0)&(match_reportedZipCode==28422)&(match_simplifiedOccupancyType==residential_single_family),542681024
(match_latitude==33.9)&(match_longitude==-78.2)&(match_censusBlockGroupFips==370190203113)&(match_sfhaIndicator==1)&(match_coastalFloodZoneIndicator==0)&(match_reportedZipCode==28422)&(match_simplifiedOccupancyType==residential_single_family),542681025
(match_latitude==33.9)&(match_longitude==-78.2)&(match_censusBlockGroupFips==370190203113)&(match_sfhaIndicator==1)&(match_coastalFloodZoneIndicator==0)&(match_reportedZipCode==28422)&(match_simplifiedOccupancyType==residential_single_family),542681026
(match_latitude==33.9)&(match_longitude==-78.2)&(match_censusBlockGroupFips==370190203113)&(match_sfhaIndicator==1)&(match_coastalFloodZoneIndicator==0)&(match_reportedZipCode==28422)&(match_simplifiedOccupancyType==residential_single_family),542681027
(match_latitude==33.9)&(match_longitude==-78.2)&(match_censusBlockGroupFips==370190203113)&(match_sfhaIndicator==1)&(match_coastalFloodZoneIndicator==0)&(match_reportedZipCode==28422)&(match_simplifiedOccupancyType==residential_single_family),542681028
(match_latitude==33.9)&(match_longitude==-78.2)&(match_censusBlockGroupFips==370190203113)&(match_sfhaIndicator==1)&(match_coastalFloodZoneIndicator==0)&(match_reportedZipCode==28422)&(match_simplifiedOccupancyType==residential_single_family),542681029
(match_latitude==33.9)&(match_longitude==-78.2)&(match_censusBlockGroupFips==370190203113)&(match_sfhaIndicator==1)&(match_coastalFloodZoneIndicator==0)&(match_reportedZipCode==28422)&(match_simplifiedOccupancyType==residential_single_family),542681030
(match_latitude==33.9)&(match_longitude==-78.2)&(match_censusBlockGroupFips==370190203113)&(match_sfhaIndicator==1)&(match_coastalFloodZoneIndicator==0)&(match_reportedZipCode==28422)&(match_simplifiedOccupancyType==residential_single_family),542681032
(match_latitude==33.9)&(match_longitude==-78.2)&(match_censusBlockGroupFips==370190203113)&(match_sfhaIndicator==1)&(match_coastalFloodZoneIndicator==0)&(match_reportedZipCode==28422)&(match_simplifiedOccupancyType==residential_single_family),542681033
(match_latitude==33.9)&(match_longitude==-78.2)&(match_censusBlockGroupFips==370190203113)&(match_sfhaIndicator==1)&(match_coastalFloodZoneIndicator==0)&(match_reportedZipCode==28422)&(match_simplifiedOccupancyType==residential_single_family),542681034
(match_latitude==33.9)&(match_longitude==-78.2)&(match_censusBlockGroupFips==370190203113)&(match_sfhaIndicator==1)&(match_coastalFloodZoneIndicator==0)&(match_reportedZipCode==28422)&(match_simplifiedOccupancyType==residential_single_family),542687910
(match_latitude==33.9)&(match_longitude==-78.2)&(match_censusBlockGroupFips==370190203113)&(match_sfhaIndicator==1)&(match_coastalFloodZoneIndicator==0)&(match_reportedZipCode==28422)&(match_simplifiedOccupancyType==residential_single_family),542687950
(match_latitude==33.9)&(match_longitude==-78.2)&(match_censusBlockGroupFips==370190203113)&(match_sfhaIndicator==1)&(match_coastalFloodZoneIndicator==0)&(match_reportedZipCode==28422)&(match_simplifiedOccupancyType==residential_single_family),542706174
(match_latitude==33.9)&(match_longitude==-78.2)&(match_censusBlockGroupFips==370190203113)&(match_sfhaIndicator==1)&(match_coastalFloodZoneIndicator==0)&(match_reportedZipCode==28422)&(match_simplifiedOccupancyType==residential_single_family),542713583
(match_latitude==33.9)&(match_longitude==-78.2)&(match_censusBlockGroupFips==370190203113)&(match_sfhaIndicator==1)&(match_coastalFloodZoneIndicator==0)&(match_reportedZipCode==28422)&(match_simplifiedOccupancyType==residential_single_family),542713584
(match_latitude==33.9)&(match_longitude==-78.2)&(match_censusBlockGroupFips==370190203113)&(match_sfhaIndicator==1)&(match_coastalFloodZoneIndicator==0)&(match_reportedZipCode==28422)&(match_simplifiedOccupancyType==residential_single_family),542714291
